Date,Close
1999-01-22,0.0376117117702961
1999-01-25,0.04155206307768822
1999-01-26,0.03832787275314331
1999-01-27,0.03820866718888283
1999-01-28,0.03808855265378952
1999-01-29,0.03629765287041664
1999-02-01,0.037014733999967575
1999-02-02,0.03414911404252052
1999-02-03,0.03486528992652893
1999-02-04,0.036775410175323486
1999-02-05,0.037850119173526764
1999-02-08,0.03653698414564133
1999-02-09,0.03510370850563049
1999-02-10,0.03474605828523636
1999-02-11,0.03773090988397598
1999-02-12,0.03988036885857582
1999-02-16,0.04011879488825798
1999-02-17,0.03796933963894844
1999-02-18,0.03856630250811577
1999-02-19,0.03988036885857582
1999-02-22,0.04011879488825798
1999-02-23,0.04202888906002045
1999-02-24,0.045372288674116135
1999-02-25,0.04393993318080902
1999-02-26,0.041909702122211456
1999-03-01,0.042149029672145844
1999-03-02,0.04179047793149948
1999-03-03,0.03892485052347183
1999-03-04,0.03808855265378952
1999-03-05,0.04023800045251846
1999-03-08,0.04083495959639549
1999-03-09,0.042149029672145844
1999-03-10,0.041431937366724014
1999-03-11,0.03964103013277054
1999-03-12,0.03892485052347183
1999-03-15,0.04059654474258423
1999-03-16,0.0392833948135376
1999-03-17,0.03952180966734886
1999-03-18,0.0399995893239975
1999-03-19,0.04011879488825798
1999-03-22,0.03892485052347183
1999-03-23,0.03653698414564133
1999-03-24,0.03629765287041664
1999-03-25,0.036775410175323486
1999-03-26,0.0399995893239975
1999-03-29,0.04119350388646126
1999-03-30,0.03773090988397598
1999-03-31,0.04035721346735954
1999-04-01,0.03916327282786369
1999-04-05,0.03796933963894844
1999-04-06,0.037014733999967575
1999-04-07,0.04011879488825798
1999-04-08,0.04083495959639549
1999-04-09,0.04011879488825798
1999-04-12,0.03844708576798439
1999-04-13,0.03689461946487427
1999-04-14,0.035820793360471725
1999-04-15,0.036775410175323486
1999-04-16,0.03796933963894844
1999-04-19,0.03629765287041664
1999-04-20,0.03558145835995674
1999-04-21,0.03617843985557556
1999-04-22,0.03462595492601395
1999-04-23,0.03295518830418587
1999-04-26,0.03128349408507347
1999-04-27,0.03462595492601395
1999-04-28,0.034387532621622086
1999-04-29,0.034387532621622086
1999-04-30,0.03486528992652893
1999-05-03,0.03510370850563049
1999-05-04,0.03319360315799713
1999-05-05,0.03390977531671524
1999-05-06,0.03325318917632103
1999-05-07,0.033432018011808395
1999-05-10,0.033432018011808395
1999-05-11,0.03522292524576187
1999-05-12,0.03629765287041664
1999-05-13,0.03629765287041664
1999-05-14,0.034387532621622086
1999-05-17,0.03605922684073448
1999-05-18,0.03773090988397598
1999-05-19,0.03605922684073448
1999-05-20,0.03319360315799713
1999-05-21,0.032477427273988724
1999-05-24,0.032357294112443924
1999-05-25,0.03259662911295891
1999-05-26,0.032477427273988724
1999-05-27,0.03223808482289314
1999-05-28,0.03259662911295891
1999-06-01,0.032715849578380585
1999-06-02,0.03152189403772354
1999-06-03,0.032357294112443924
1999-06-04,0.03259662911295891
1999-06-07,0.03295518830418587
1999-06-08,0.03379056230187416
1999-06-09,0.034387532621622086
1999-06-10,0.034506723284721375
1999-06-11,0.03379056230187416
1999-06-14,0.032477427273988724
1999-06-15,0.032477427273988724
1999-06-16,0.033432018011808395
1999-06-17,0.032477427273988724
1999-06-18,0.03128349408507347
1999-06-21,0.03295518830418587
1999-06-22,0.032357294112443924
1999-06-23,0.03295518830418587
1999-06-24,0.03223808482289314
1999-06-25,0.032715849578380585
1999-06-28,0.03319360315799713
1999-06-29,0.0335521399974823
1999-06-30,0.03653698414564133
1999-07-01,0.03462595492601395
1999-07-02,0.037133943289518356
1999-07-06,0.03725315257906914
1999-07-07,0.03653698414564133
1999-07-08,0.037372373044490814
1999-07-09,0.040536943823099136
1999-07-12,0.042387451976537704
1999-07-13,0.04250666871666908
1999-07-14,0.04083495959639549
1999-07-15,0.04107430577278137
1999-07-16,0.041909702122211456
1999-07-19,0.04083495959639549
1999-07-20,0.04011879488825798
1999-07-21,0.03892485052347183
1999-07-22,0.037133943289518356
1999-07-23,0.037133943289518356
1999-07-26,0.03725315257906914
1999-07-27,0.037372373044490814
1999-07-28,0.03796933963894844
1999-07-29,0.03832787275314331
1999-07-30,0.03844708576798439
1999-08-02,0.03880564868450165
1999-08-03,0.037850119173526764
1999-08-04,0.037850119173526764
1999-08-05,0.03844708576798439
