Date,Close
1980-12-12,0.09872594475746155
1980-12-15,0.0935753583908081
1980-12-16,0.08670712262392044
1980-12-17,0.08885318040847778
1980-12-18,0.09142923355102539
1980-12-19,0.09700904786586761
1980-12-22,0.10173045843839645
1980-12-23,0.10602334141731262
1980-12-24,0.11160317063331604
1980-12-26,0.121905118227005
1980-12-29,0.12362200766801834
1980-12-30,0.12061750888824463
1980-12-31,0.11718378961086273
1981-01-02,0.11847144365310669
1981-01-05,0.11589609086513519
1981-01-06,0.11074475944042206
1981-01-07,0.10602334141731262
1981-01-08,0.10387728363275528
1981-01-09,0.10945708304643631
1981-01-12,0.10859863460063934
1981-01-13,0.10473572462797165
1981-01-14,0.10516489297151566
1981-01-15,0.10731098800897598
1981-01-16,0.10645260661840439
1981-01-19,0.1128908172249794
1981-01-20,0.10945708304643631
1981-01-21,0.11160317063331604
1981-01-22,0.1128908172249794
1981-01-23,0.11246157437562943
1981-01-26,0.11074475944042206
1981-01-27,0.10988631844520569
1981-01-28,0.10645260661840439
1981-01-29,0.10258964449167252
1981-01-30,0.09700904786586761
1981-02-02,0.09142923355102539
1981-02-03,0.09486301243305206
1981-02-04,0.09829667210578918
1981-02-05,0.09829667210578918
1981-02-06,0.09872594475746155
1981-02-09,0.0935753583908081
1981-02-10,0.0935753583908081
1981-02-11,0.090570829808712
1981-02-12,0.08971160650253296
1981-02-13,0.08756554871797562
1981-02-17,0.08971160650253296
1981-02-18,0.0935753583908081
1981-02-19,0.087994784116745
1981-02-20,0.08327332884073257
1981-02-23,0.08456099778413773
1981-02-24,0.08155648410320282
1981-02-25,0.08670712262392044
1981-02-26,0.087994784116745
1981-02-27,0.0910000205039978
1981-03-02,0.09142923355102539
1981-03-03,0.09014162421226501
1981-03-04,0.08928237110376358
1981-03-05,0.08885318040847778
1981-03-06,0.087994784116745
1981-03-09,0.08112730085849762
1981-03-10,0.07726359367370605
1981-03-11,0.07425905019044876
1981-03-12,0.07726359367370605
1981-03-13,0.07640514522790909
1981-03-16,0.07941045612096786
1981-03-17,0.08327332884073257
1981-03-18,0.08842393755912781
1981-03-19,0.08756554871797562
1981-03-20,0.08842393755912781
